2.36,1.202,-0.4286,1.8571,0.6657,0.5664,-0.0141
2.38,1.1999,-0.1049,1.8781,0.6773,0.4808,-0.0146
2.4,1.2041,0.21,1.9,0.6872,0.3954,-0.0151
2.42,1.2145,0.5184,1.9229,0.6953,0.3122,-0.0155
2.44,1.2309,0.8219,1.9467,0.7016,0.2325,-0.016
2.46,1.2533,1.1218,1.9714,0.7062,0.1573,-0.0164
2.48,1.2817,1.4195,1.9968,0.7092,0.0873,-0.0168
2.5,1.316,1.7143,2.0231,0.7105,0.0228,-0.0172
2.52,1.356,2.0019,2.0502,0.7105,-0.0296,-0.0211
2.54,1.3951,1.9509,2.0781,0.7101,-0.0392,-0.0285
2.56,1.4351,1.9999,2.1068,0.7097,-0.0424,-0.0363
2.58,1.4751,2,2.1363,0.7092,-0.0459,-0.0445
2.6,1.5151,2.0003,2.1666,0.7085,-0.0497,-0.053
2.62,1.5551,1.9998,2.1977,0.7077,-0.0538,-0.062
2.64,1.5951,1.9997,2.2296,0.7067,-0.0583,-0.0713
2.66,1.6351,2.0006,2.2623,0.7055,-0.0631,-0.0811
2.68,1.6751,1.9993,2.2957,0.7042,-0.0684,-0.0914
2.7,1.7151,2.0007,2.33,0.7026,-0.0742,-0.1022
2.72,1.7551,1.9994,2.365,0.7007,-0.0805,-0.1135
2.74,1.7951,1.9999,2.4009,0.6986,-0.0875,-0.1254
2.76,1.8351,2.0001,2.4375,0.6961,-0.0952,-0.138
2.78,1.8751,2.0001,2.4749,0.6932,-0.1037,-0.1512
2.8,1.9151,1.9999,2.513,0.69,-0.1132,-0.1651
2.82,1.9551,1.9998,2.552,0.6862,-0.1238,-0.1798
2.84,1.9951,2.0001,2.5916,0.6819,-0.1356,-0.1953
2.86,2.0351,1.9996,2.632,0.677,-0.149,-0.2118
2.88,2.0567,1.0849,2.6728,0.6714,-0.164,-0.2292
2.9,2.0209,-1.7906,2.7127,0.6652,-0.1807,-0.2469
2.92,1.9809,-1.9997,2.7518,0.6585,-0.1989,-0.2651
2.94,1.9409,-2,2.7899,0.6511,-0.2189,-0.2838
2.96,1.9009,-2.0002,2.827,0.643,-0.2407,-0.3028
2.98,1.8609,-1.9997,2.8632,0.6343,-0.2644,-0.3223
3,1.8209,-2.0002,2.8984,0.6248,-0.2903,-0.3423
3.02,1.781,-1.9994,2.9325,0.6146,-0.3184,-0.3627
3.04,1.7409,-2.0001,2.9656,0.6036,-0.3486,-0.3835
3.06,1.701,-1.9998,2.9975,0.5919,-0.3811,-0.4047
3.08,1.661,-1.9967,3.0282,0.5793,-0.4155,-0.4263
3.1,1.6246,-1.8205,3.0578,0.5659,-0.4517,-0.4482
3.12,1.5968,-1.3918,3.0864,0.5517,-0.4893,-0.4704
3.14,1.5783,-0.9238,3.1141,0.5366,-0.5281,-0.4931
3.16,1.5699,-0.4203,3.141,0.5204,-0.5675,-0.5163
3.18,1.5727,0.1426,3.1674,0.5032,-0.6072,-0.54
3.2,1.5888,0.8018,3.1932,0.4848,-0.6463,-0.5644
3.22,1.6204,1.5825,3.2189,0.465,-0.6843,-0.5896
3.24,1.6602,1.9886,3.2445,0.4438,-0.7202,-0.6156
3.26,1.7002,1.9998,3.2699,0.4212,-0.7529,-0.6422
3.28,1.7402,2.0002,3.2953,0.3974,-0.7814,-0.6693
3.3,1.7802,2.0004,3.3207,0.3724,-0.8049,-0.6967
